UserID,CourseID,TimeSpentONCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,CourseCompletion
7637,1,1.645952343,-1.337913143,1.236832063,0.140388875,-0.968547065,0
5672,3,-0.165248622,1.320064073,-0.032340384,1.424200831,0.681284742,1
925,7,-1.064504738,0.655569769,-0.032340384,1.232532113,-0.599740214,0
8090,1,0.266159831,0.489446193,0.284952728,0.910836076,0.027691505,1
416,2,0.08552056,1.652311225,-0.032340384,1.156862574,1.485585518,1
207,5,-1.418504256,-1.670160295,-0.984219719,0.794499392,-1.010958708,0
418,1,-1.061152171,-0.673418839,-1.618805942,1.581721301,-0.897469261,0
8202,6,-1.587813524,-1.337913143,0.60224584,1.636503875,-1.201032512,0
1802,1,-0.235209411,0.987816921,-1.618805942,-0.3674051,0.531366113,0
4265,2,1.505837681,-1.171789567,-0.666926607,0.350688953,-0.439767042,0
1729,1,1.443821444,-1.670160295,1.236832063,-1.570088941,-0.774733466,0
3903,1,0.117667159,0.821693345,-0.984219719,-1.463224375,0.493971513,0
6449,2,-0.692025685,-0.507295263,-1.30151283,-1.309789073,-1.718368843,0
5134,4,0.027306442,-1.670160295,-1.30151283,-0.340496251,0.45649008,0
6742,7,-0.082467701,-1.504036719,1.236832063,-0.585191806,-0.99346381,0
4571,4,1.695350787,-0.008924535,0.60224584,1.013803806,0.153772825,1
7351,1,-1.003265541,-1.005665991,0.919538951,-1.011804958,-0.720609053,0
4751,2,1.67617032,0.821693345,0.60224584,-0.340056264,-0.335772019,0
7913,7,-1.38053821,-0.341171687,-0.984219719,-0.546173681,-1.587295472,0
8815,2,-0.617288951,0.157199041,-1.30151283,-0.45686438,-1.018415584,1
2053,7,1.495210073,-1.171789567,1.554125175,0.128151512,0.295893584,0
6167,1,-0.489147434,0.655569769,0.284952728,-0.930187095,-1.62830081,0
3549,6,-0.925320418,0.157199041,-0.666926607,-0.764536573,-1.737537954,0
8243,4,0.888866145,-0.673418839,-0.984219719,-1.64916778,0.73330718,0
7344,4,-0.00817049,-0.839542415,-0.666926607,0.253270831,-0.887415611,0
4010,1,1.037070289,-0.507295263,0.284952728,1.011286757,1.384267401,1
6474,3,0.771530971,-0.839542415,-1.30151283,-0.069511805,0.624793001,0
1811,7,0.195254147,-0.341171687,1.554125175,0.909546318,-0.337715455,1
5895,4,0.219748015,-1.005665991,-1.30151283,1.519556092,0.664021232,0
5225,1,-1.185450104,-1.005665991,0.284952728,0.635691682,-0.426864743,0
4306,4,-0.635432395,0.489446193,0.284952728,1.175865796,-0.562161203,1
3752,1,0.879138106,0.821693345,-0.032340384,0.221869492,-0.266828494,1
8764,4,-0.439201472,-0.341171687,0.284952728,0.513850046,0.789777232,1
7663,7,-0.217828776,-1.670160295,-0.984219719,1.283710051,-0.137556272,0
748,4,0.523457607,0.655569769,0.919538951,-0.261509111,0.512563755,1
8410,3,-1.011194772,1.320064073,0.60224584,0.81500059,-0.822746003,0
7168,7,-0.600313846,-0.175048111,1.236832063,0.995720582,0.738798394,1
3207,7,0.971992579,0.821693345,-0.349633495,0.086413205,-1.234971794,1
7254,1,0.728821652,1.153940497,1.236832063,-1.298327917,0.780740935,1
16,4,0.016247574,1.486187649,-0.032340384,0.495289484,1.557213602,1
566,3,0.5840712,-1.337913143,-0.666926607,-0.470194648,0.669276888,0
4513,7,-0.116099755,-1.504036719,1.554125175,-1.454249893,-0.785934213,0
4288,2,-0.902342057,1.652311225,-1.30151283,-1.628683682,0.706781859,0
1382,5,-0.318584845,-0.507295263,-1.618805942,1.524089817,-0.526013439,0
5234,7,-1.577241289,-0.008924535,-0.984219719,-1.472392057,-1.649286558,0
5536,4,-0.140034203,-1.005665991,0.60224584,-0.461146534,1.136052315,0
7875,5,-0.180273151,1.320064073,1.554125175,0.30062061,1.180467295,1
4974,2,-1.630416044,-1.504036719,0.284952728,-1.018684991,0.436268962,0
4836,5,-0.167931944,-1.005665991,-0.032340384,-1.491162603,0.311629468,0
3119,5,-1.703575768,1.320064073,0.919538951,0.207466056,-1.432282061,0
7105,6,-0.028661099,-1.504036719,-0.349633495,-0.711142,0.302307771,0
7142,4,0.968911046,-0.008924535,1.236832063,-1.174716558,0.174631438,0
6941,3,0.155650042,0.987816921,1.554125175,-1.20745861,-0.885276894,0
7973,4,1.745832101,-1.005665991,1.554125175,0.957177294,1.689346679,1
2283,3,-0.837833639,0.821693345,1.236832063,-1.479982999,1.445019773,1
2168,5,0.614414971,-0.175048111,1.554125175,1.097637363,1.553144589,1
3290,7,1.657435064,-1.337913143,0.919538951,-0.498458372,0.347019258,0
7621,6,0.613846895,1.153940497,-0.349633495,-0.018252829,0.716453566,1
4351,3,-1.487135739,-1.670160295,1.554125175,-0.35239293,1.269036987,0
4453,5,-1.480575694,0.821693345,-0.666926607,-1.712374139,-0.60298756,0
6662,2,-0.353253362,-1.171789567,0.60224584,1.737069703,-0.352898667,0
3394,7,1.227292963,1.153940497,-1.618805942,0.860930828,-0.41462022,0
8569,1,0.748811614,-1.337913143,-0.984219719,-1.331092328,-0.728102317,1
2858,2,-1.710114176,1.652311225,-0.984219719,0.060806775,-1.324035213,0
5533,3,1.320211712,0.323322617,-1.618805942,-0.991574037,-1.340005321,0
4990,4,0.173734358,0.987816921,0.60224584,1.009291441,-1.058311817,1
3344,2,0.427654545,1.486187649,-0.666926607,-1.114321504,-0.731540458,0
1991,7,-0.447409071,-0.008924535,-0.032340384,-1.198050673,-1.422463399,0
7437,2,0.735055768,1.652311225,0.60224584,-0.36613277,-0.401779343,0
1011,5,1.733119997,-0.673418839,-0.666926607,0.823939062,-0.919240013,0
7210,3,-0.692214547,-1.337913143,-1.618805942,-1.424390879,-0.24734645,0
1392,6,-0.041651189,-0.008924535,-1.618805942,1.220420083,-1.166214381,0
6211,5,-0.229081538,1.153940497,0.284952728,-1.282598559,0.744869893,1
7893,5,0.676672401,-0.839542415,-0.349633495,-0.103266948,0.963959228,1
1508,1,-1.696547759,-1.670160295,1.554125175,1.115169884,0.760942054,0
5903,2,0.445449523,-0.341171687,-1.30151283,1.698724405,0.739457912,1
6834,7,-0.378561268,-0.507295263,0.919538951,-1.499030718,-0.784667911,0
6912,5,-1.078896649,-0.341171687,0.284952728,-0.603232966,0.286045681,0
482,2,0.886991098,-0.673418839,-0.032340384,-1.611442721,0.607238019,1
2340,2,-1.464915863,0.489446193,-0.666926607,1.318603216,0.112301704,0
6263,6,1.608407205,0.987816921,0.919538951,-0.154767432,-0.570058943,1
6705,7,-0.525940603,1.320064073,1.236832063,-1.162571255,0.08863791,0
6704,7,0.065317626,-0.673418839,0.60224584,1.737859839,-0.028824146,1
8825,3,0.764544576,1.153940497,-1.30151283,-1.428743608,-0.942995113,1
7197,3,0.981636181,0.489446193,-0.984219719,-1.51490087,-1.072963514,0
5958,1,0.594453782,-1.171789567,-1.30151283,-1.17282218,1.119044372,0
2728,4,-1.64833346,-1.005665991,-1.618805942,1.233124648,1.639282558,0
3656,4,1.232639899,-0.673418839,0.60224584,1.057347698,0.124360144,1
4228,2,-1.216694247,0.987816921,0.60224584,-0.026778741,0.004017048,0
5776,1,1.346090089,-1.005665991,0.60224584,0.519384009,1.708570396,1
6707,2,1.577484056,0.323322617,1.554125175,-0.856133519,-0.395401589,0
6136,1,1.510979924,-1.337913143,-1.30151283,0.772480998,-1.387583815,0
3780,3,-0.952006481,-1.005665991,-0.984219719,-1.574196596,0.040730067,0
8713,2,-1.017923028,-1.337913143,0.60224584,1.244057576,-1.198313435,1
529,5,0.881362819,-0.673418839,1.554125175,-0.065995437,-0.281539039,1
2944,1,-1.372225297,1.486187649,-1.30151283,-0.961771304,-0.81800997,0
8078,5,-1.613302034,1.320064073,0.284952728,-0.778498708,0.889545253,0
2953,2,1.125877584,0.987816921,-0.032340384,-1.56528758,1.269083911,1
2391,2,0.127812328,1.320064073,-0.349633495,-0.928457401,-1.472883241,0
2730,4,-1.211429344,-1.171789567,-0.349633495,-1.095795792,-0.383880963,0
5635,6,-0.603497793,1.652311225,-1.30151283,0.936020898,0.332221261,1
5247,4,-0.453997837,1.320064073,-0.984219719,0.016964557,-0.346252987,0
1457,3,0.658754034,-0.673418839,1.554125175,0.67750548,1.181933984,1
6893,2,1.331558613,0.323322617,1.554125175,-0.619304847,-1.269994255,0
1338,2,-1.083714886,1.320064073,-0.666926607,0.432504371,0.400057779,0
8594,3,0.46833967,1.153940497,-0.666926607,-1.488159974,1.69155544,0
6213,1,-0.655835156,1.652311225,0.919538951,-1.49714681,1.6015943,1
2850,2,1.432418644,0.323322617,1.554125175,0.720617793,-1.305833168,1
5361,7,-0.639155865,0.157199041,-1.30151283,0.791704255,-0.945657995,0
5447,2,0.462915306,1.486187649,-0.666926607,-1.703570279,1.576679168,0
6564,7,1.433188361,1.153940497,-1.30151283,-1.713576841,0.433311201,0
2765,2,0.625282567,-0.839542415,0.60224584,-0.576859135,-0.153911212,0
1041,4,0.210489155,-1.171789567,0.60224584,1.212178014,0.671343331,1
5575,3,0.878668438,-1.337913143,-0.349633495,-0.655675808,1.485165691,0
5711,1,-0.030247095,-1.171789567,1.554125175,-1.246031283,0.430440944,0
1376,6,-0.379414446,0.157199041,0.284952728,1.548607821,0.400594943,1
2298,6,-0.112032022,-0.175048111,1.554125175,-0.921608881,0.623249062,1
1117,6,0.045647874,0.655569769,-0.032340384,1.224035561,-0.013083406,1
1993,6,1.123566432,1.486187649,0.60224584,0.310241062,-1.016985816,1
6487,1,-1.483470547,-0.008924535,1.236832063,0.492584274,-0.72580215,0
7594,6,-0.133955863,0.821693345,-0.666926607,-1.510178225,-0.278289529,0
1494,6,0.729239355,0.323322617,-0.666926607,-0.353465408,0.159336589,0
1611,2,0.561761718,0.157199041,1.554125175,-0.531743385,-0.797297804,0
1214,5,1.662636101,1.153940497,0.919538951,1.030191937,1.368868297,1
246,7,-1.430017287,0.987816921,-1.30151283,1.158927763,-1.598597564,0
7914,6,1.078503553,1.652311225,-0.666926607,0.575195549,-0.822353477,0
6069,2,-1.379885464,0.157199041,-1.618805942,-1.713274678,-0.540060128,0
146,2,-0.189553371,1.652311225,-0.666926607,-0.463054469,0.118069707,0
4602,4,1.701812436,0.655569769,1.236832063,0.918687211,-0.055940409,1
4258,4,-1.058420941,-1.504036719,-0.349633495,-0.066577605,1.283975945,1
5141,2,-0.637508711,-0.341171687,0.284952728,0.866532944,-1.478679161,1
948,5,-0.720566499,-1.005665991,1.554125175,-0.924429063,1.55056152,0
2060,2,1.497183937,0.821693345,0.60224584,1.057521628,1.017190225,1
2734,5,1.208699993,-1.171789567,0.60224584,0.546160105,1.473581141,1
6623,3,1.233692393,-0.008924535,0.60224584,-0.837722343,0.377453406,1
5892,5,-0.471455735,0.655569769,-1.618805942,-0.670877563,0.200422087,0
5476,6,0.681834753,0.821693345,-0.349633495,-0.466279038,1.15405455,1
4075,1,-0.507963497,-1.504036719,-0.984219719,0.494913038,-0.689780806,0
4154,1,-0.190064068,0.157199041,-0.666926607,0.148347736,1.356983751,1
5588,4,-1.204654875,-1.005665991,1.554125175,-0.918272447,1.700338493,0
6974,7,0.565749831,0.489446193,0.60224584,0.220492957,-1.533121644,1
7615,2,0.142120096,0.655569769,-1.30151283,1.476015241,0.912503877,1
2195,7,1.071836171,-1.171789567,0.284952728,0.476839698,-1.191551997,0
1069,3,0.626027757,0.489446193,-0.032340384,0.309569686,-1.612461038,1
1250,6,-0.935843809,-1.670160295,-1.618805942,-0.629440107,1.692607965,0
8985,2,-1.495113313,0.323322617,1.236832063,-1.225832633,-0.601662821,1
4071,2,-0.248190878,0.821693345,1.554125175,0.675112975,-0.403406849,1
5652,1,1.515693847,-0.008924535,-0.984219719,1.150664876,-0.494684611,0
8381,4,-1.510630536,1.320064073,1.236832063,0.844233752,0.66315382,1
5617,4,-0.479848386,1.652311225,0.284952728,-0.533784985,0.359502894,1
1002,7,0.489582598,-1.171789567,-0.666926607,1.380138068,0.303381155,0
5641,4,-1.535767843,-1.171789567,-0.666926607,0.565755756,-0.168506391,0
4675,4,1.101341875,-1.670160295,1.554125175,-0.180667081,1.16463101,1
8969,4,-1.059779739,-1.337913143,0.284952728,-0.686154479,-1.362612024,1
6446,2,-1.666847057,-0.673418839,1.236832063,1.213102298,-0.743561251,0
7193,7,-0.119696301,1.486187649,0.284952728,1.662491234,0.469466266,1
6722,5,0.193582674,-1.337913143,1.236832063,-0.144681783,-1.528071702,0
2532,5,-0.52547215,1.486187649,-0.349633495,-0.690473182,-0.012324916,0
3490,5,1.337666358,-0.008924535,1.554125175,1.740452589,0.047350189,1
1747,2,0.255831331,-0.507295263,-1.618805942,-1.377327603,0.612293972,0
3639,2,0.904722725,0.489446193,1.554125175,-0.450582587,-1.062968676,0
5844,6,1.215988384,1.153940497,0.919538951,-1.33162443,0.18256759,0
3676,6,1.531575861,1.153940497,1.554125175,-0.902436826,-1.268225813,0
308,3,-0.536390514,0.655569769,-1.30151283,1.626260547,-0.60504794,0
3074,2,-1.172195453,0.323322617,-0.349633495,-0.46417282,1.611843941,0
3674,6,0.313407745,-0.839542415,1.554125175,-1.236065101,0.337595159,0
7469,6,0.942617855,-0.839542415,0.284952728,0.849611089,-1.385436494,0
832,2,0.247554666,-1.171789567,-0.032340384,-0.926847485,0.236461583,0
1937,4,0.765297791,0.157199041,1.236832063,-0.414434385,-1.13739563,0
2972,4,0.443797682,-0.839542415,1.554125175,1.425866484,-1.585931131,0
7162,3,-0.66257605,0.821693345,-0.666926607,1.045133051,-1.470663192,0
170,7,0.683462883,-0.008924535,0.284952728,1.482821958,-0.424919983,1
6254,5,-0.524123929,1.320064073,0.284952728,0.056994865,-0.982589879,1
8656,7,-0.831614485,-0.839542415,0.284952728,-0.468410371,0.944677262,0
8273,5,-0.544049101,0.987816921,-1.30151283,0.171607449,-0.702919837,0
6890,3,0.05932314,1.486187649,0.60224584,0.96738569,1.161453258,1
8787,5,-1.521676595,-1.005665991,-0.984219719,1.355803933,1.005222908,0
1417,3,0.603102212,-1.005665991,0.60224584,-0.290761169,-0.306874496,0
6922,4,0.686050252,-1.504036719,-0.032340384,0.846493175,1.69547207,1
3337,1,-0.777873105,1.652311225,1.554125175,-1.454409849,-1.183381892,0
3621,5,-1.274317302,-1.337913143,0.60224584,0.424065667,0.676323231,0
1381,7,-0.292250901,-1.504036719,-1.618805942,0.532088264,-1.082689735,0
7072,2,0.908769455,-0.839542415,-1.618805942,-1.328757411,0.289052183,0
4766,6,-1.403869711,0.157199041,-0.032340384,-1.130557289,0.308985928,0
2233,5,-0.313181328,-0.008924535,-0.032340384,0.467101072,-0.095045619,1
8990,6,0.386956152,-0.341171687,-1.618805942,1.537229829,1.528967208,0
6992,7,-0.003120106,-1.504036719,-0.984219719,0.380116797,1.348891937,0
6862,6,0.26805674,1.486187649,-0.349633495,0.804289477,0.186062818,1
2128,3,-0.807003859,-0.341171687,0.284952728,-0.792806359,-0.323607976,0
1378,3,1.450774975,0.987816921,0.284952728,1.7203935,-0.45335818,1
8685,6,-0.134863944,-1.005665991,-0.349633495,1.526381917,0.936131084,1
6982,1,0.901568513,1.652311225,0.60224584,0.128465786,0.422890478,1
3716,6,1.119287995,0.489446193,0.284952728,0.930536712,-0.002050091,1
3704,6,-0.165255219,-0.175048111,1.554125175,0.196381361,-1.178991437,1
5524,1,-1.204460814,0.489446193,0.60224584,0.810528198,-0.112282215,0
7387,2,-1.584046135,-0.507295263,-0.984219719,0.809422362,-1.273278257,0
7563,2,-1.664480459,-0.175048111,-0.984219719,1.422096638,-0.695232759,0
3339,7,0.204395775,-1.171789567,1.236832063,0.885339032,1.175476059,1
2696,2,1.437611549,-1.005665991,-0.984219719,-0.47477003,0.690367492,0
6082,5,-0.993522285,0.655569769,1.236832063,-0.868240936,-1.666782638,0
8055,7,-0.515895202,0.323322617,0.284952728,-0.04947457,-1.14266399,1
8224,1,-0.459617501,-0.341171687,-1.618805942,0.648907935,0.34709433,1
4792,4,0.176802747,0.489446193,0.60224584,-0.337897176,-0.131243813,0
6580,7,-0.863407819,1.652311225,-0.984219719,-1.553780433,0.468728675,0
2249,1,0.180151056,1.486187649,-1.618805942,1.008893489,-0.571561461,0
2095,3,-0.754820299,-0.507295263,0.60224584,-0.855702661,-0.83460238,0
657,4,-1.398221728,0.821693345,0.284952728,-1.518665772,1.243249153,0
6059,7,-0.225666745,0.655569769,1.236832063,0.637952332,-0.4213401,1
4272,4,-0.045362759,1.153940497,-0.349633495,-0.573685831,0.258849034,0
4964,7,0.923306295,-1.337913143,-1.30151283,0.791915118,-0.17792719,0
1869,2,-0.629120274,-0.175048111,0.284952728,-1.043491105,-1.532742554,0
1712,7,1.088703907,0.655569769,-0.984219719,0.106253948,0.432487704,1
6137,1,0.053749525,0.821693345,-0.349633495,0.482318361,-1.567466566,1
1783,7,-0.606901434,1.153940497,-0.349633495,-0.899430842,0.269606504,0
3315,6,1.529091241,1.320064073,-0.984219719,1.1307367,0.989023843,1
5759,4,1.113205562,-0.673418839,1.554125175,-1.340983753,0.608854299,1
778,2,1.574627442,0.987816921,0.284952728,-1.227757382,-0.530620339,0
95,5,-0.385967651,0.655569769,-1.618805942,0.454886075,-0.77339075,0
1580,5,-0.854606416,0.987816921,1.554125175,-0.315034007,-0.329007018,1
7784,2,1.361979977,0.821693345,-0.349633495,0.117554556,-1.539064465,1
211,6,0.222100591,-0.341171687,1.554125175,-1.583906397,-1.482506394,0
3895,7,-0.564976808,0.157199041,1.236832063,-1.644627089,-0.288561574,0
1879,7,0.173352702,0.655569769,-0.984219719,0.858341579,-0.881821787,0
2118,6,0.051316707,0.821693345,-0.032340384,1.291228086,1.507327935,1
4271,5,-0.185448556,1.153940497,0.919538951,-0.64641259,-0.14443189,0
7426,6,-0.350151011,1.652311225,0.60224584,0.126103305,-0.826603934,1
480,7,-1.474044986,-0.175048111,-0.032340384,1.721479355,0.806033533,1
8251,2,0.737442156,1.320064073,0.919538951,0.738244612,0.01663052,1
1249,5,-0.846915526,1.486187649,-0.032340384,0.356154177,0.039835859,1
3422,7,1.260075462,1.486187649,1.554125175,0.113630252,-1.403297603,1
7435,7,0.465154204,-1.670160295,0.919538951,-0.707708293,1.48331642,0
1203,5,-0.379374036,-1.171789567,0.284952728,-0.558158214,0.778959278,0
3426,1,-1.412093748,-0.839542415,0.284952728,0.490758536,-0.753933713,0
8181,3,1.463315481,-0.175048111,-0.349633495,-1.663428554,-0.488834091,0
1875,3,0.257454769,1.153940497,-0.032340384,1.221792038,0.7463183,1
5621,5,1.592714945,0.655569769,0.919538951,-1.120957372,-0.670555076,0
2137,3,-0.507225655,1.153940497,-0.349633495,1.053672384,-1.08895737,1
446,6,1.64766185,-1.670160295,-0.666926607,-1.527975699,0.043814803,0
6451,5,0.364646718,-0.008924535,-0.984219719,0.44843967,0.549656779,1
1855,7,-1.330514449,-1.171789567,1.554125175,0.619055049,-1.12916912,0
4000,4,1.55176138,-1.171789567,-0.032340384,1.30670229,-1.561203875,0
5270,5,1.446120733,0.655569769,1.554125175,1.180482524,0.69254129,1
571,1,-0.681478336,0.323322617,1.554125175,1.165858898,0.898185891,1
7896,4,-1.239520131,1.153940497,1.554125175,-1.532456981,-0.736387411,0
3513,7,-0.693242246,-1.670160295,1.554125175,0.678576331,-1.634962761,0
2979,1,-0.893552338,1.320064073,-0.666926607,1.433377292,-0.897044681,0
7029,3,1.35948983,-1.337913143,-1.30151283,0.787780926,0.179371579,0
3045,5,-0.633416575,-0.839542415,0.284952728,-1.261207384,1.408689657,0
122,3,-1.169973194,0.987816921,-1.30151283,0.017611252,-0.574371894,0
7416,7,0.325823737,-1.171789567,-0.032340384,0.212366545,0.816494551,1
4304,7,0.391465064,-1.504036719,-0.032340384,0.16762675,1.432627993,1
7853,1,1.334680318,0.987816921,-0.984219719,-1.03161545,0.288082704,0
2379,4,1.560907138,-1.337913143,-1.30151283,-0.183337971,1.150694251,0
2465,4,-1.664276493,-1.171789567,-0.984219719,0.141814427,-0.828902406,0
1862,5,-0.149453946,1.320064073,-0.349633495,1.120453299,-0.713642199,1
3031,2,-0.6111469,1.320064073,-0.032340384,-0.329159202,-1.59535201,1
2024,3,0.839603747,-0.175048111,0.284952728,1.195701781,0.186352708,1
3651,2,-1.281690696,-0.341171687,0.919538951,-1.177433265,0.310696783,0
8729,2,-0.919442672,0.821693345,-1.30151283,-0.224629465,-0.195984369,0
7325,5,-0.180657835,-1.005665991,1.554125175,-0.94169832,1.093797933,0
2304,3,1.674207905,0.323322617,0.919538951,1.645497076,1.471318578,1
8796,5,-0.403563019,-0.175048111,1.236832063,-1.497838539,0.335527969,1
2444,4,0.662727284,-1.337913143,1.236832063,0.258647125,-1.087828522,0
3855,7,-0.097672024,0.821693345,-1.618805942,-1.302860784,-0.095491904,0
3650,1,1.590015003,0.157199041,-0.349633495,-1.710810353,1.307617468,1
6172,5,0.237025722,0.323322617,-0.666926607,-1.234905728,1.294039259,0
1880,6,-1.586890584,-1.005665991,0.919538951,-1.670881424,-1.653189341,0
7241,7,-0.947321378,-1.171789567,0.919538951,-0.211280393,0.746051373,1
2540,3,-0.832618043,-1.005665991,0.60224584,0.001836071,-1.005133112,0
1723,2,-1.241825042,1.652311225,1.236832063,-1.147669131,-1.597682815,0
3223,5,0.862982651,1.652311225,0.60224584,-0.405137017,0.026954694,0
186,7,-1.043458095,0.987816921,-1.618805942,1.004818931,1.460045888,1
1327,2,-0.62977196,-1.504036719,0.60224584,0.137180805,-1.32574126,0
4131,4,-1.325228285,0.821693345,0.919538951,-1.159626702,0.406458385,0
4052,6,-0.291198743,-0.673418839,-0.032340384,-0.558373913,-0.506101525,0
2723,5,-1.380197237,1.652311225,-0.349633495,0.427209209,-1.696001506,0
8755,2,1.266145335,-0.341171687,0.919538951,0.378558284,-0.213146832,0
5567,7,0.871973564,-0.673418839,-1.618805942,-0.71681342,-1.149752079,0
5781,3,-0.712424371,0.987816921,-1.618805942,-0.700590025,1.196724772,0
3212,3,1.377280768,0.821693345,1.554125175,-0.377102174,0.644613874,1
3819,5,0.40806163,0.157199041,1.236832063,-0.790830662,0.876322857,1
8048,5,1.281325549,1.153940497,-0.666926607,1.311941902,1.377820147,1
4986,4,-0.366992205,0.655569769,0.60224584,-0.143865201,-0.587583611,1
6389,7,-0.489628457,-1.005665991,-0.984219719,0.563604788,-1.340554541,0
881,6,0.681050333,-0.341171687,-0.032340384,-1.498152793,0.611130131,1
2852,2,0.830231807,0.655569769,-0.984219719,0.671943822,0.648812917,1
15,5,-0.407910972,-0.341171687,1.554125175,0.278970601,-0.573985188,1
1071,7,-0.297280578,1.153940497,1.554125175,0.980465987,-1.350316037,1
2922,2,1.149468204,-1.005665991,0.284952728,1.265037013,-0.927279426,0
3348,7,0.128376064,-0.673418839,-0.032340384,1.053407792,1.304302043,1
1489,3,-0.296077949,0.323322617,0.60224584,-1.210650154,0.451557521,1
5287,2,-0.72439085,1.153940497,-1.618805942,-1.309138823,0.831342667,0
7476,2,1.130179299,1.153940497,-0.984219719,1.185658961,1.253249034,1
1347,5,1.213022842,0.489446193,0.60224584,-1.031086692,0.017517354,0
7369,2,0.350878736,-0.839542415,0.284952728,-1.342257853,-0.65385296,0
4118,2,0.314290357,-1.670160295,1.554125175,1.004022959,-1.646172162,0
3154,2,-0.289214808,-1.337913143,-0.984219719,-0.99078599,1.549226497,0
5669,3,0.258566198,-0.341171687,0.919538951,0.25620572,-0.578965556,1
8290,4,-0.44628914,1.486187649,0.919538951,-0.934335631,1.683681807,1
3341,4,-0.190403745,-1.670160295,0.284952728,0.286019278,0.47517409,1
7392,4,-0.16007574,-1.171789567,0.919538951,-0.301190954,0.193360015,0
460,1,-0.59682886,1.652311225,-0.349633495,-1.643350486,0.706503297,1
6630,5,1.629178174,-0.507295263,1.554125175,-0.521736992,1.698190303,1
4793,5,-0.153820199,1.320064073,0.284952728,0.037290337,0.978987445,1
3912,3,0.768906,0.157199041,-0.032340384,-1.121148987,-0.834659432,0
5572,5,1.381685316,0.987816921,0.284952728,0.196849494,-0.800555336,1
6028,2,-1.711989051,1.153940497,-0.032340384,1.143825428,-0.598190706,0
966,3,0.145031377,0.323322617,-0.032340384,0.775334236,-1.540201858,1
7760,1,0.222536191,0.157199041,-0.032340384,0.116549787,0.505096563,1
3128,6,1.439128642,-0.175048111,-0.666926607,-0.601989202,-1.327726864,0
4692,3,1.015239267,0.323322617,1.554125175,-1.330588657,-0.663965925,0
8023,4,-0.412144981,-0.008924535,1.236832063,-1.476251735,0.594585659,1
2421,5,-0.348938619,-0.008924535,0.284952728,0.148551391,-1.162621461,1
219,6,-1.642817722,-1.670160295,1.554125175,-0.783211725,-1.584797176,0
5680,5,1.31958849,1.153940497,-0.032340384,1.191178221,-0.158044945,1
1628,1,0.925947727,1.153940497,1.554125175,1.580272557,-1.395216078,1
2020,4,1.517780125,0.987816921,-0.349633495,0.490071518,0.930558261,1
1349,5,-0.253334342,-1.504036719,-1.618805942,-0.726150726,-0.710036979,0
932,2,1.056507654,0.821693345,-1.30151283,-0.856303445,0.095708892,0
2575,4,-0.662139232,-0.839542415,-0.032340384,-0.219727127,-1.502839724,0
4290,4,0.451501094,0.987816921,0.284952728,1.033607046,-0.862028935,1
5829,3,-1.66897513,1.153940497,-0.032340384,1.040889532,0.796431519,1
3196,6,0.362540723,-1.504036719,-0.984219719,-0.613656031,1.396845473,0
143,6,1.710687375,0.655569769,0.60224584,0.919951896,-1.583848204,1
2569,2,-1.614034462,0.987816921,1.236832063,0.124953704,-0.326998315,0
6884,6,-0.01849961,-1.171789567,-0.349633495,-0.65483127,0.278675885,0
7258,7,1.733307935,1.486187649,0.919538951,-0.406917151,-0.436267836,0
718,7,-1.205494405,-0.839542415,-0.349633495,0.816380089,-1.667821876,0
5015,6,0.405978537,-0.673418839,1.554125175,1.188272065,0.989015448,1
8414,7,-1.005975626,-0.839542415,-0.984219719,-0.825567827,-0.42341726,0
1459,5,-0.958677655,-0.175048111,0.919538951,0.502445788,-0.622046137,1
3023,6,1.501864721,1.652311225,-0.666926607,0.197246904,1.109969574,1
4152,2,1.557166847,0.655569769,0.60224584,0.955314963,-0.797800164,1
4684,3,0.12066489,-0.507295263,-0.984219719,1.153213826,-0.595116991,0
8953,5,0.107344494,1.652311225,-1.30151283,0.090402493,-0.227636158,0
5934,5,-0.382555709,-0.507295263,-0.032340384,0.167143837,-1.079699427,1
1430,4,1.265302016,1.153940497,-0.032340384,-1.691882405,-0.566994825,0
6426,4,-1.547259839,-0.673418839,-0.349633495,-0.585716003,-0.53481994,0
7413,4,-0.494759225,-1.171789567,0.284952728,1.198158415,-0.855069748,0
91,6,-1.727279181,-1.005665991,1.554125175,0.268348134,-1.327261485,0
1752,6,-1.181142136,-1.670160295,-0.666926607,0.478707273,-0.610868308,0
3450,7,0.408507075,-0.008924535,1.236832063,-1.010219605,1.034192235,1
682,2,-0.005589911,0.821693345,-1.618805942,1.72658082,0.354726344,1
6654,3,-0.023647644,0.323322617,0.919538951,-0.284547348,-1.509001463,1
7004,2,-0.618372089,-0.341171687,-0.032340384,-0.30224817,-1.661639143,1
400,7,-1.213819309,1.320064073,1.236832063,0.735517132,-0.510041362,0
4110,3,1.62879069,-0.673418839,-1.30151283,0.413794164,1.01700334,1
2228,6,0.659350917,0.489446193,-0.984219719,0.117123697,-1.449720792,0
2297,5,-0.476681489,0.655569769,-0.349633495,-1.455122607,-1.001963016,0
2792,4,-0.019020199,-0.175048111,-0.032340384,0.522235773,-0.713429534,1
1789,4,0.077314753,-1.504036719,-1.30151283,1.632916321,-0.673969687,0
2473,2,0.60837151,0.489446193,-0.032340384,-0.370504836,-1.65951552,0
1996,6,-0.786701941,0.987816921,-0.349633495,-1.402540175,-1.521568194,0
